wl_r_RAW,qe_r_RAW,wl_g_RAW,qe_g_RAW,wl_b_RAW,qe_b_RAW,wl,qe_r,qe_g,qe_b
9.815725806451612243e+02,1.561771561771561900e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.800000000000000000e+02,1.579804494362268275e-01,4.370904185779653228e-01,7.595439433045032829e-03
9.973387096774192742e+02,1.188811188811189634e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.825000000000000000e+02,2.206312556013700077e-01,4.208172496576460531e-01,6.778612869976314778e-03
1.016350806451612925e+03,8.158508158508159802e-03,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.850000000000000000e+02,2.857958609971832376e-01,4.041721021729663965e-01,6.423024044868861498e-03
1.037217741935483900e+03,2.564102564102568871e-03,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.875000000000000000e+02,3.623807170956665491e-01,3.873469152951501404e-01,6.305679200079605459e-03
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.900000000000000000e+02,4.069726975692394833e-01,3.703308646013962480e-01,6.199960638950848847e-03
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.925000000000000000e+02,4.237487179931999637e-01,3.530559288373103510e-01,5.879250664824895584e-03
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.950000000000000000e+02,4.306237335720342063e-01,3.354540834171962915e-01,5.120168632413123200e-03
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.975000000000000000e+02,4.374311820589001920e-01,3.174571172907892369e-01,4.091017112085608767e-03
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.000000000000000000e+02,4.450425904280214673e-01,2.989847139415574007e-01,3.720805745946248119e-03
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.025000000000000000e+02,4.500313858189879390e-01,2.799372458363728056e-01,5.014227137896574808e-03
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.050000000000000000e+02,4.509156348979397322e-01,2.602133585937360660e-01,7.924294604053409852e-03
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.075000000000000000e+02,4.464777783483144802e-01,2.397116978321482961e-01,1.053368236584024259e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.100000000000000000e+02,4.369937100912806849e-01,2.183493548795359396e-01,1.090991438752856452e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.125000000000000000e+02,4.310823073072012623e-01,1.964676723806190739e-01,9.049293569651268784e-03
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.150000000000000000e+02,4.201207550581060879e-01,1.748322442969107438e-01,6.092757068660902345e-03
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.175000000000000000e+02,3.935705178241944435e-01,1.542271102993501286e-01,3.051346810620824291e-03
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.200000000000000000e+02,3.895291329654556045e-01,1.354350176767562808e-01,8.855159823187003622e-04
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.225000000000000000e+02,3.935446152106235052e-01,1.190540941580972706e-01,1.447690927588284054e-05
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.250000000000000000e+02,3.923796116342448959e-01,1.053076157716807265e-01,1.892082493413092727e-04
