wl_r_RAW,qe_r_RAW,wl_g_RAW,qe_g_RAW,wl_b_RAW,qe_b_RAW,wl,qe_r,qe_g,qe_b
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.800000000000000000e+02,3.341638299999999950e-01,9.026950999999999725e-02,3.799257000000000328e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.825000000000000000e+02,3.282839399999999963e-01,9.420225999999999600e-02,3.812726000000000309e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.850000000000000000e+02,3.224713499999999899e-01,9.591726000000000418e-02,3.806038999999999950e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.875000000000000000e+02,3.169219999999999815e-01,9.870418000000000247e-02,3.780584000000000028e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.900000000000000000e+02,3.118338999999999972e-01,1.056951500000000016e-01,3.737751000000000268e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.925000000000000000e+02,3.074050199999999733e-01,1.134615199999999963e-01,3.678926999999999892e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.950000000000000000e+02,3.038321900000000020e-01,1.187106799999999990e-01,3.605502000000000012e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.975000000000000000e+02,3.011816199999999832e-01,1.219039799999999951e-01,3.518865000000000187e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.000000000000000000e+02,2.992713699999999810e-01,1.237671999999999939e-01,3.420403999999999806e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.025000000000000000e+02,2.978917600000000054e-01,1.250261000000000011e-01,3.311507999999999813e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.050000000000000000e+02,2.968331000000000164e-01,1.264064799999999877e-01,3.193656000000000272e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.075000000000000000e+02,2.958857100000000240e-01,1.284927299999999994e-01,3.068527999999999881e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.100000000000000000e+02,2.948399099999999828e-01,1.311121799999999948e-01,2.937833000000000111e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.125000000000000000e+02,2.935002199999999783e-01,1.338397600000000021e-01,2.803278999999999840e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.150000000000000000e+02,2.918500199999999878e-01,1.362502300000000000e-01,2.666574000000000028e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.175000000000000000e+02,2.899948700000000157e-01,1.379411100000000057e-01,2.529427999999999885e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.200000000000000000e+02,2.880426999999999849e-01,1.387372799999999906e-01,2.393574999999999869e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.225000000000000000e+02,2.861014299999999899e-01,1.385943000000000036e-01,2.260987999999999887e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.250000000000000000e+02,2.842789900000000092e-01,1.374692799999999993e-01,2.133764999999999967e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.275000000000000000e+02,2.826799600000000079e-01,1.353193199999999929e-01,2.014004000000000141e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.300000000000000000e+02,2.812366000000000033e-01,1.322037000000000073e-01,1.903803999999999913e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.325000000000000000e+02,2.796288599999999791e-01,1.287857400000000097e-01,1.805264999999999995e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.350000000000000000e+02,2.775237500000000135e-01,1.259499599999999997e-01,1.720485000000000070e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.375000000000000000e+02,2.747940700000000014e-01,1.245812300000000011e-01,1.651562999999999989e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.400000000000000000e+02,2.715462399999999943e-01,1.255091200000000018e-01,1.600597000000000131e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.425000000000000000e+02,2.679035599999999850e-01,1.283829999999999971e-01,1.569687000000000165e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.450000000000000000e+02,2.640147500000000202e-01,1.317206300000000052e-01,1.560845999999999935e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.475000000000000000e+02,2.600378199999999751e-01,1.339942399999999867e-01,1.573083999999999941e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.500000000000000000e+02,2.561307899999999971e-01,1.341042400000000134e-01,1.601709999999999939e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.525000000000000000e+02,2.524463000000000124e-01,1.328379799999999944e-01,1.641801999999999845e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.550000000000000000e+02,2.490220499999999948e-01,1.315024399999999982e-01,1.688438999999999912e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.575000000000000000e+02,2.457855100000000126e-01,1.313417000000000057e-01,1.736698000000000061e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.600000000000000000e+02,2.426597299999999902e-01,1.325828199999999901e-01,1.781659000000000020e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.625000000000000000e+02,2.395677599999999907e-01,1.346291300000000135e-01,1.818399000000000057e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.650000000000000000e+02,2.364326300000000047e-01,1.368602399999999941e-01,1.841997999999999899e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.675000000000000000e+02,2.331773900000000121e-01,1.386773099999999981e-01,1.862008000000000066e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.700000000000000000e+02,2.297251100000000101e-01,1.398799699999999924e-01,1.940545999999999938e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.725000000000000000e+02,2.260210500000000011e-01,1.406190400000000007e-01,2.151654999999999887e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.750000000000000000e+02,2.220771400000000062e-01,1.410573499999999980e-01,2.569377999999999940e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.775000000000000000e+02,2.179177599999999881e-01,1.413577599999999990e-01,3.267758999999999941e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.800000000000000000e+02,2.135672799999999982e-01,1.416777499999999912e-01,4.269860999999999795e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.825000000000000000e+02,2.090500799999999992e-01,1.420759199999999944e-01,5.413628000000000190e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.850000000000000000e+02,2.043905099999999975e-01,1.425236699999999912e-01,6.504463000000000605e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.875000000000000000e+02,1.996134999999999993e-01,1.429894300000000007e-01,7.482486000000000692e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.900000000000000000e+02,1.947799100000000005e-01,1.434416599999999986e-01,8.388051000000000534e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.925000000000000000e+02,1.900078500000000059e-01,1.438578500000000093e-01,9.263897999999999577e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.950000000000000000e+02,1.854205999999999910e-01,1.442359599999999964e-01,1.013937899999999975e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.975000000000000000e+02,1.811414000000000080e-01,1.445768199999999948e-01,1.099968600000000019e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.000000000000000000e+02,1.772851099999999958e-01,1.448812200000000050e-01,1.182091700000000023e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.025000000000000000e+02,1.738607600000000031e-01,1.451499800000000118e-01,1.257917199999999958e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.050000000000000000e+02,1.708051100000000100e-01,1.453823300000000041e-01,1.325054800000000088e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.075000000000000000e+02,1.680535099999999893e-01,1.455618300000000032e-01,1.381472300000000097e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.100000000000000000e+02,1.655413199999999918e-01,1.456630100000000094e-01,1.427053000000000071e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.125000000000000000e+02,1.632038899999999904e-01,1.456603099999999873e-01,1.462318999999999980e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.150000000000000000e+02,1.609765800000000080e-01,1.455281700000000122e-01,1.487792699999999912e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.175000000000000000e+02,1.587947299999999951e-01,1.452410199999999985e-01,1.503996599999999906e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.200000000000000000e+02,1.565937000000000023e-01,1.447732999999999937e-01,1.511470699999999945e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.225000000000000000e+02,1.543088599999999921e-01,1.440994300000000006e-01,1.511035500000000031e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.250000000000000000e+02,1.518760299999999952e-01,1.431938899999999903e-01,1.503738799999999876e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.275000000000000000e+02,1.492629199999999934e-01,1.420461299999999927e-01,1.490635200000000049e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.300000000000000000e+02,1.464880100000000018e-01,1.406828699999999877e-01,1.472778999999999894e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.325000000000000000e+02,1.435743600000000120e-01,1.391365200000000135e-01,1.451224700000000034e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.350000000000000000e+02,1.405449900000000085e-01,1.374394899999999975e-01,1.427026799999999984e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.375000000000000000e+02,1.374229600000000107e-01,1.356242099999999950e-01,1.401239599999999919e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.400000000000000000e+02,1.342312800000000084e-01,1.337230899999999889e-01,1.374917599999999906e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.425000000000000000e+02,1.309930199999999878e-01,1.317685500000000121e-01,1.349104000000000136e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.450000000000000000e+02,1.277311999999999892e-01,1.297928999999999888e-01,1.324370300000000111e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.475000000000000000e+02,1.244688600000000006e-01,1.278170100000000087e-01,1.300653900000000029e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.500000000000000000e+02,1.212290500000000049e-01,1.258399900000000127e-01,1.277847500000000025e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.525000000000000000e+02,1.180347999999999953e-01,1.238585199999999997e-01,1.255844200000000022e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.550000000000000000e+02,1.149091599999999963e-01,1.218692900000000051e-01,1.234536700000000015e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.575000000000000000e+02,1.118751500000000065e-01,1.198689899999999947e-01,1.213817400000000019e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.600000000000000000e+02,1.089556799999999992e-01,1.178542800000000057e-01,1.193527199999999955e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.625000000000000000e+02,1.061613500000000015e-01,1.158218599999999987e-01,1.173409400000000047e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.650000000000000000e+02,1.034813400000000050e-01,1.137684100000000004e-01,1.153196400000000010e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.675000000000000000e+02,1.009027299999999960e-01,1.116906200000000043e-01,1.132620500000000030e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.700000000000000000e+02,9.841257000000000477e-02,1.095851600000000009e-01,1.111414000000000013e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.725000000000000000e+02,9.599791000000000574e-02,1.074515199999999948e-01,1.089309100000000058e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.750000000000000000e+02,9.364582999999999935e-02,1.052975899999999965e-01,1.066099300000000055e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.775000000000000000e+02,9.134335999999999844e-02,1.031328200000000000e-01,1.041846699999999931e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.800000000000000000e+02,8.907758999999999816e-02,1.009666800000000031e-01,1.016687200000000041e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.825000000000000000e+02,8.683559000000000416e-02,9.880861000000000505e-02,9.907570999999999739e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.850000000000000000e+02,8.460922999999999361e-02,9.666806999999999483e-02,9.641924000000000328e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.875000000000000000e+02,8.239934000000000147e-02,9.455452000000000301e-02,9.371292000000000511e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.900000000000000000e+02,8.020778000000000629e-02,9.247740999999999600e-02,9.097036000000000011e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.925000000000000000e+02,7.803640000000000576e-02,9.044620000000000437e-02,8.820533999999999319e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.950000000000000000e+02,7.588707999999999565e-02,8.847033999999999454e-02,8.543852000000000391e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.975000000000000000e+02,7.376164999999999805e-02,8.655669000000000557e-02,8.269983999999999669e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.000000000000000000e+02,7.166198000000000012e-02,8.469951000000000563e-02,8.001985999999999821e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.025000000000000000e+02,6.958991000000000482e-02,8.288921000000000483e-02,7.742917000000000549e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.050000000000000000e+02,6.754731999999999403e-02,8.111622999999999750e-02,7.495835000000000692e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.075000000000000000e+02,6.553604999999999847e-02,7.937099000000000237e-02,7.263798000000000477e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.100000000000000000e+02,6.355795999999999668e-02,7.764392000000000515e-02,7.049107000000000289e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.125000000000000000e+02,6.161491000000000190e-02,7.592543999999999682e-02,6.850378000000000023e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.150000000000000000e+02,5.970839000000000008e-02,7.420598999999999945e-02,6.665116999999999570e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.175000000000000000e+02,5.783938000000000274e-02,7.247631000000000212e-02,6.490825000000000067e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.200000000000000000e+02,5.600879999999999748e-02,7.073324000000000278e-02,6.325005000000000210e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.225000000000000000e+02,5.421756999999999965e-02,6.897899000000000391e-02,6.165158999999999917e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.250000000000000000e+02,5.246660000000000212e-02,6.721594000000000180e-02,6.008792000000000300e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.275000000000000000e+02,5.075682000000000110e-02,6.544648000000000132e-02,5.853404000000000246e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.300000000000000000e+02,4.908913000000000165e-02,6.367299999999999349e-02,5.696525999999999673e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.325000000000000000e+02,4.746447000000000166e-02,6.189787000000000067e-02,5.536810000000000342e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.350000000000000000e+02,4.588375000000000092e-02,6.012349000000000165e-02,5.374419999999999892e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.375000000000000000e+02,4.434789000000000092e-02,5.835223999999999966e-02,5.209624000000000199e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.400000000000000000e+02,4.285780000000000145e-02,5.658650999999999959e-02,5.042692000000000008e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.425000000000000000e+02,4.141440999999999872e-02,5.483355000000000173e-02,4.873891999999999808e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.450000000000000000e+02,4.001864000000000116e-02,5.311831999999999665e-02,4.703493000000000257e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.475000000000000000e+02,3.867140000000000161e-02,5.146976999999999802e-02,4.531763999999999931e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.500000000000000000e+02,3.737352000000000035e-02,4.991687000000000207e-02,4.358974000000000182e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.525000000000000000e+02,3.612351999999999924e-02,4.848858999999999808e-02,4.185712999999999934e-02
